paragraph_id,doc_id,source_name,title,company,sector,document_type,theme,source_method,url,date,text,char_count,category,confidence,sentiment,model,classified_at
DOC_doc_iea_electricity_2026_P0068,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"However, per capita
electricity use of households in China is still below the average for EU households. Middle East per capita consumption has been steadily expanding over the past
decades, as the region’s economy grows and use of AC increases. While per
capita consumption was below the global average roughly three decades ago, it
is now almost as high as that of the European Union and will continue to increase
further over our forecast period. Electricity consumption per capita in selected countries and regions, 1990-2030
15 000
12 500
10 000
7 500
5 000
2 500
0
IEA. CC BY 4.0. Note: Data for 2026-2030 are forecast values. Electricity consumption per capita in Southeast Asia and India have been rising
strongly over the past decade, with both regions doubling the rate since 2009.",791,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:04:38.315065
DOC_doc_iea_electricity_2026_P0069,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"However, Africa’s progress is hindered by the slow growth of its access to energy
supply. Over the past 30 years, electricity use per capita in sub Saharan Africa
has remained relatively flat, despite recent progress. Today, around 600 million
‑
people in the region still lack access to reliable electricity, significantly constraining
atipac
rep
hWk
7 500
6 250
5 000
3 750
2 500
1 250
0
China United States
European Union Korea
Japan
atipac
rep
hWk
India
World
Sub-Saharan Africa excl. South Africa
Southeast Asia
Middle East
Latin America",542,Electricity Demand,0.95,negative,deepseek-chat,2026-04-30T14:04:40.478153
DOC_doc_iea_electricity_2026_P0070,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Electricity 2026 Demand
PAGE | 21
.0.4
YB
CC
.AEI
economic development. Although reliable electricity is not the sole determinant of
economic prosperity, its scarcity continues to impede progress across much of the
region. China’s electricity demand is on a solid
growth path through 2030
China’s net electricity demand surpassed 9 500 TWh in 2025, up by 5.1% y-o-y. This is a slowdown compared to the previous two years, when demand grew by
6.6% in 2023 and 7.0% in 2024. While demand growth in buildings and transport
remained strong, led mainly by increased AC use during summer heatwaves, and
a growing fleet of EVs, global economic uncertainty, trade restrictions and a
structural slowdown in domestic demand resulted in limited gains in China’s
industrial sector in 2025.",777,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:04:42.667704
DOC_doc_iea_electricity_2026_P0071,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Despite this, industry remains the major driver of growth
in the country, which accounted for half of the total gains in electricity demand in
the past five years. We expect these trends to continue over the next five years, with electricity
demand set to rise by an annual average 4.9%. While a slowdown compared to
the 6.5% average observed over the 10-year 2016-2025 period in relative terms,
in absolute terms, average annual demand growth rises from 450 TWh to
520 TWh. Out to 2030, China is expected to add about 2 600 TWh to electricity
consumption, roughly equivalent to the current demand of the European Union.",620,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T14:04:44.890855
DOC_doc_iea_electricity_2026_P0072,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Industry leads China’s demand growth, followed by the
buildings and transport sectors
After rising at a moderate 3.7% y-o-y in H1 2025, electricity demand growth in
China recovered in H2 2025 amid warmer summer and autumn temperatures, and
a mild recovery in industrial growth. Nationwide, monthly consumption surpassed
1 000 TWh for the first time in July and then again in August. Demand in the
industrial sector, responsible for around 60% of China’s total demand, grew by
3.7% in 2025, 1.4 percentage points (pp) lower than the previous year.",546,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:04:46.946297
DOC_doc_iea_electricity_2026_P0073,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"However,
this was compensated for by strong demand growth in the services sector of 8.2%
y-o-y, the residential sector of 6.3%, and road transport, where consumption at EV
public charging stations grew by nearly 50%.The weather impact in 2025 on
electricity demand was less pronounced on an annual basis, as the total number
of cooling and heating degree days remained relatively unchanged compared with
2024. Demand in the ICT and digital services subsector, which includes data
centres and 5G networks, increased by 17% y-o-y. Over the five-year period from 2021 to 2025, the industrial sector (including the
energy industry) contributed to about 50% of the increase in China’s electricity",691,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T14:04:49.051949
DOC_doc_iea_electricity_2026_P0074,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Electricity 2026 Demand
PAGE | 22
.0.4
YB
CC
.AEI
demand, 4 percentage points (pp) lower than the previous five years. Most of the
growth within the industry sector took place in non-heavy industries, particularly
the machinery subsector, including the electricity-intensive manufacturing of solar
PV modules and batteries, among others. The contribution of industry to total demand growth has been decreasing over
time, with the growing prominence of the tertiary sector within the economy, in
addition to light industries, increasing their share in overall activity in China.",577,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:04:51.580962
DOC_doc_iea_electricity_2026_P0075,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"In our
2026-2030 outlook, we expect the industries’ share of electricity demand growth
to decrease further, by 6 pp, as industrial growth rates stabilise between 3-4%,
with electrification of processes, including heat pump deployment, and robust
factory output as the main drivers. Estimated drivers of change in electricity demand in China, 2015-2030
700
600
500
400
300
200
100
0
2015-2023 2023-2024 2024-2025 2025-2030
IEA. CC BY 4.0. Notes: Buildings corresponds to residential and commercial sectors. Sources: IEA analysis based on data from IEA World Energy Balances (2025), National Bureau of Statistics of China
(2025). The buildings sector accounted for another 41% of the demand growth in the
2021-2025 period, almost equally split between the commercial and residential
segments.",790,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:04:53.821192
DOC_doc_iea_electricity_2026_P0076,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"AC penetration in offices and households accounted for close to 17%
of the growth within buildings, while the electrification and growing number of end-
uses in the residential sector also contributed significantly. The development of
services such as data centres and telecommunication networks resulted in this
subsector providing more than 7% of the growth in buildings compared to 2020. Rising air conditioning use and expanding data centre activity are expected to
make up an increasing share of buildings sector demand growth, with each
contributing roughly 15% through 2030. The transport sector has seen very strong electricity consumption growth during
the past five years, contributing to around 6% of total demand gains.",731,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:04:55.884314
DOC_doc_iea_electricity_2026_P0077,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Demand in
hWT
Heavy industry Rest of industry Cooling Heat pumps
Data centres Rest of buildings Transport Other
Buildings
Average annual Average annual
growth growth",165,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:04:57.985594
DOC_doc_iea_electricity_2026_P0078,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Electricity 2026 Demand
PAGE | 23
.0.4
YB
CC
.AEI
this sector in 2025 was estimated to be 2.2 times the value in 2020, mainly driven
by a 900% higher New Energy Vehicles (NEV)1 stock. New national policies
incentivising switching from internal combustion engines (ICE) cars to EVs
contributed to NEV sales growing by close to 30%, and surpassing 45% of total
passenger vehicle sales in 2025. With China’s NEV stock forecast to triple by
2030, we expect EV charging to contribute 10% to total demand growth over the
forecast period, while further development in rail transport increases this share to
over 13% in total for the transport sector.",643,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T14:05:00.090057
DOC_doc_iea_electricity_2026_P0079,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Growth rates of sectoral electricity demand and GDP in China, 2000-2030
Industrial demand Commercial demand Residential demand Total GDP growth
20% 20% 20% 20%
16% 16% 16% 16%
12% 12% 12% 12%
8% 8% 8% 8%
4% 4% 4% 4%
0% 0% 0% 0%
3YMA Trendline 2008-2020
IEA. CC BY 4.0. Notes: 3YMA = 3-year moving average. GDP growth is based on the IMF World Economic Outlook, October 2025. In terms of peak electricity load in China, structural growth in demand, expanding
AC stock, and continued increases in cooling degree days in July and August led
to nationwide load repeatedly hitting new record highs, reaching 1 508 GW on
17 July, up 3.9% from the 1 451 GW peak in 2024.",663,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:05:02.159180
DOC_doc_iea_electricity_2026_P0080,DOC_doc_iea_electricity_2026,GDELT/RSS,DOC IEA Electricity 2026,Various,Grid Infrastructure,Article,General Energy,rebuild,,,"Many Chinese provinces saw
multiple record high peak loads last summer, leading to a peak of 442 GW in the
East China Grid on 21 August 2025, up 5% y-o-y. A higher cooling load
contributed to this peak, adding over 160 GW (37%). In Southern coastal urban
areas, such as Shenzhen, AC load accounts for over 40% of the cities’ grid peak
load in summer. More generally, in the Guangdong province, which peaked at
164 GW in 2025 (up 4.4% y-o-y), load increases between 3 GW and 5 GW for
every 1ºC rise in temperature above 35ºC. The electrification of the Chinese economy, defined as the share of electricity in
total final consumption, has outpaced that of any other major economy, particularly
over the last 15 years.",715,Electricity Demand,0.95,neutral,deepseek-chat,2026-04-30T14:05:04.295289
